Channel,Counts,Energy
1664,0,416.0
1665,0,416.25
1666,1,416.5
1667,1,416.75
1668,1,417.0
1669,0,417.25
1670,0,417.5
1671,1,417.75
1672,0,418.0
1673,0,418.25
1674,0,418.5
1675,1,418.75
1676,0,419.0
1677,1,419.25
1678,0,419.5
1679,0,419.75
1680,0,420.0
1681,1,420.25
1682,2,420.5
1683,0,420.75
1684,0,421.0
1685,0,421.25
1686,1,421.5
1687,0,421.75
1688,0,422.0
1689,0,422.25
1690,0,422.5
1691,1,422.75
1692,0,423.0
1693,1,423.25
1694,0,423.5
1695,0,423.75
1696,0,424.0
1697,0,424.25
1698,0,424.5
1699,1,424.75
1700,0,425.0
1701,0,425.25
1702,1,425.5
1703,0,425.75
1704,0,426.0
1705,0,426.25
1706,0,426.5
1707,0,426.75
1708,1,427.0
1709,1,427.25
1710,1,427.5
1711,1,427.75
1712,1,428.0
1713,0,428.25
1714,0,428.5
1715,2,428.75
1716,2,429.0
1717,1,429.25
1718,1,429.5
1719,1,429.75
1720,0,430.0
1721,1,430.25
1722,0,430.5
1723,0,430.75
1724,1,431.0
1725,0,431.25
1726,1,431.5
1727,1,431.75
1728,0,432.0
1729,2,432.25
1730,1,432.5
1731,0,432.75
1732,0,433.0
1733,0,433.25
1734,0,433.5
1735,1,433.75
1736,1,434.0
1737,1,434.25
1738,0,434.5
1739,0,434.75
1740,0,435.0
1741,0,435.25
1742,2,435.5
1743,0,435.75
1744,0,436.0
1745,1,436.25
1746,2,436.5
1747,1,436.75
1748,0,437.0
1749,0,437.25
1750,0,437.5
1751,1,437.75
1752,0,438.0
1753,0,438.25
1754,1,438.5
1755,1,438.75
1756,1,439.0
1757,0,439.25
1758,0,439.5
1759,0,439.75
1760,0,440.0
1761,0,440.25
1762,0,440.5
1763,0,440.75
1764,0,441.0
1765,0,441.25
1766,0,441.5
1767,0,441.75
1768,1,442.0
1769,0,442.25
1770,2,442.5
1771,0,442.75
1772,0,443.0
1773,0,443.25
1774,1,443.5
1775,0,443.75
1776,0,444.0
1777,0,444.25
1778,1,444.5
1779,0,444.75
1780,0,445.0
1781,1,445.25
1782,0,445.5
1783,1,445.75
1784,0,446.0
1785,0,446.25
1786,1,446.5
1787,0,446.75
1788,0,447.0
1789,0,447.25
1790,2,447.5
1791,0,447.75
1792,0,448.0
1793,0,448.25
1794,1,448.5
1795,0,448.75
1796,0,449.0
1797,0,449.25
1798,0,449.5
1799,0,449.75
1800,0,450.0
1801,1,450.25
1802,0,450.5
1803,0,450.75
1804,0,451.0
1805,0,451.25
1806,1,451.5
1807,0,451.75
1808,0,452.0
1809,0,452.25
1810,0,452.5
1811,0,452.75
1812,1,453.0
1813,1,453.25
1814,1,453.5
1815,1,453.75
1816,0,454.0
1817,0,454.25
1818,1,454.5
1819,0,454.75
1820,0,455.0
1821,1,455.25
1822,0,455.5
1823,1,455.75
1824,1,456.0
1825,0,456.25
1826,0,456.5
1827,0,456.75
1828,0,457.0
1829,0,457.25
1830,0,457.5
1831,0,457.75
1832,0,458.0
1833,0,458.25
1834,0,458.5
1835,1,458.75
1836,0,459.0
1837,0,459.25
1838,1,459.5
1839,1,459.75
1840,1,460.0
1841,1,460.25
1842,0,460.5
1843,0,460.75
1844,0,461.0
1845,1,461.25
1846,2,461.5
1847,0,461.75
1848,0,462.0
1849,0,462.25
1850,0,462.5
1851,1,462.75
1852,1,463.0
1853,0,463.25
1854,1,463.5
1855,0,463.75
1856,1,464.0
1857,0,464.25
1858,1,464.5
1859,2,464.75
1860,0,465.0
1861,0,465.25
1862,1,465.5
1863,1,465.75
1864,0,466.0
1865,0,466.25
1866,0,466.5
1867,0,466.75
1868,0,467.0
1869,0,467.25
1870,0,467.5
1871,1,467.75
1872,1,468.0
1873,0,468.25
1874,0,468.5
1875,1,468.75
1876,0,469.0
1877,1,469.25
1878,0,469.5
1879,0,469.75
1880,0,470.0
1881,0,470.25
1882,0,470.5
1883,0,470.75
1884,0,471.0
1885,0,471.25
1886,0,471.5
1887,1,471.75
1888,0,472.0
1889,0,472.25
1890,1,472.5
1891,0,472.75
1892,0,473.0
1893,0,473.25
1894,0,473.5
1895,0,473.75
1896,0,474.0
1897,0,474.25
1898,1,474.5
1899,0,474.75
1900,0,475.0
1901,0,475.25
1902,0,475.5
1903,0,475.75
1904,0,476.0
1905,0,476.25
1906,0,476.5
1907,1,476.75
1908,0,477.0
1909,0,477.25
1910,0,477.5
1911,0,477.75
1912,1,478.0
1913,1,478.25
1914,0,478.5
1915,0,478.75
1916,0,479.0
1917,1,479.25
1918,0,479.5
1919,0,479.75
1920,0,480.0
1921,1,480.25
1922,0,480.5
1923,0,480.75
1924,0,481.0
1925,1,481.25
1926,1,481.5
1927,0,481.75
1928,0,482.0
1929,0,482.25
1930,0,482.5
1931,0,482.75
1932,0,483.0
1933,1,483.25
1934,0,483.5
1935,0,483.75
1936,0,484.0
1937,0,484.25
1938,0,484.5
1939,0,484.75
1940,0,485.0
1941,0,485.25
1942,1,485.5
1943,0,485.75
1944,0,486.0
1945,0,486.25
1946,0,486.5
1947,1,486.75
1948,0,487.0
1949,0,487.25
1950,3,487.5
1951,0,487.75
1952,1,488.0
1953,0,488.25
1954,0,488.5
1955,0,488.75
1956,0,489.0
1957,0,489.25
1958,0,489.5
1959,0,489.75
1960,0,490.0
1961,1,490.25
1962,0,490.5
1963,0,490.75
1964,1,491.0
1965,0,491.25
1966,0,491.5
1967,1,491.75
1968,0,492.0
1969,1,492.25
1970,0,492.5
1971,1,492.75
1972,2,493.0
1973,0,493.25
1974,0,493.5
1975,0,493.75
1976,0,494.0
1977,2,494.25
1978,0,494.5
1979,0,494.75
1980,0,495.0
1981,0,495.25
1982,0,495.5
1983,1,495.75
1984,0,496.0
1985,1,496.25
1986,0,496.5
1987,0,496.75
1988,0,497.0
1989,1,497.25
1990,0,497.5
1991,0,497.75
1992,1,498.0
1993,1,498.25
1994,2,498.5
1995,1,498.75
1996,0,499.0
1997,0,499.25
1998,0,499.5
1999,2,499.75
2000,1,500.0
2001,0,500.25
2002,1,500.5
2003,0,500.75
2004,0,501.0
2005,0,501.25
2006,2,501.5
2007,1,501.75
2008,0,502.0
2009,0,502.25
2010,0,502.5
2011,0,502.75
2012,0,503.0
2013,0,503.25
2014,0,503.5
2015,1,503.75
2016,0,504.0
2017,0,504.25
2018,0,504.5
2019,0,504.75
2020,1,505.0
2021,1,505.25
2022,0,505.5
2023,0,505.75
2024,1,506.0
2025,0,506.25
2026,0,506.5
2027,0,506.75
2028,0,507.0
2029,0,507.25
2030,1,507.5
2031,0,507.75
2032,0,508.0
2033,0,508.25
2034,0,508.5
2035,0,508.75
2036,2,509.0
2037,0,509.25
2038,0,509.5
2039,0,509.75
2040,0,510.0
2041,0,510.25
2042,0,510.5
2043,2,510.75
2044,1,511.0
2045,0,511.25
2046,1,511.5
2047,0,511.75
2048,0,512.0
2049,1,512.25
2050,1,512.5
2051,1,512.75
2052,0,513.0
2053,1,513.25
2054,1,513.5
2055,0,513.75
2056,1,514.0
2057,1,514.25
2058,0,514.5
2059,0,514.75
2060,0,515.0
2061,0,515.25
2062,3,515.5
2063,1,515.75
2064,1,516.0
2065,0,516.25
2066,1,516.5
2067,0,516.75
2068,1,517.0
2069,0,517.25
2070,0,517.5
2071,0,517.75
2072,0,518.0
2073,0,518.25
2074,0,518.5
2075,0,518.75
2076,0,519.0
2077,0,519.25
2078,1,519.5
2079,1,519.75
2080,0,520.0
2081,0,520.25
2082,0,520.5
2083,2,520.75
2084,0,521.0
2085,0,521.25
2086,0,521.5
2087,0,521.75
2088,0,522.0
2089,0,522.25
2090,3,522.5
2091,0,522.75
2092,0,523.0
2093,0,523.25
2094,0,523.5
2095,0,523.75
2096,0,524.0
2097,0,524.25
2098,1,524.5
2099,0,524.75
2100,1,525.0
2101,2,525.25
2102,1,525.5
2103,2,525.75
2104,4,526.0
2105,1,526.25
2106,2,526.5
2107,0,526.75
2108,1,527.0
2109,0,527.25
2110,0,527.5
2111,0,527.75
2112,0,528.0
2113,0,528.25
2114,1,528.5
2115,1,528.75
2116,0,529.0
2117,0,529.25
2118,0,529.5
2119,2,529.75
2120,0,530.0
2121,1,530.25
2122,0,530.5
2123,1,530.75
2124,0,531.0
2125,0,531.25
2126,0,531.5
2127,1,531.75
2128,1,532.0
2129,0,532.25
2130,0,532.5
2131,0,532.75
2132,0,533.0
2133,0,533.25
2134,3,533.5
2135,0,533.75
2136,1,534.0
2137,0,534.25
2138,1,534.5
2139,0,534.75
2140,0,535.0
2141,1,535.25
2142,1,535.5
2143,1,535.75
2144,0,536.0
2145,1,536.25
2146,1,536.5
2147,1,536.75
2148,2,537.0
2149,1,537.25
2150,0,537.5
2151,0,537.75
2152,1,538.0
2153,0,538.25
2154,3,538.5
2155,0,538.75
2156,2,539.0
2157,1,539.25
2158,1,539.5
2159,0,539.75
2160,0,540.0
2161,1,540.25
2162,0,540.5
2163,0,540.75
2164,0,541.0
2165,1,541.25
2166,1,541.5
2167,0,541.75
2168,1,542.0
2169,0,542.25
2170,1,542.5
2171,0,542.75
2172,0,543.0
2173,0,543.25
2174,0,543.5
2175,1,543.75
2176,1,544.0
2177,1,544.25
2178,0,544.5
2179,1,544.75
2180,2,545.0
2181,0,545.25
2182,0,545.5
2183,2,545.75
2184,0,546.0
2185,1,546.25
2186,0,546.5
2187,2,546.75
2188,3,547.0
2189,1,547.25
2190,1,547.5
2191,0,547.75
2192,0,548.0
2193,0,548.25
2194,2,548.5
2195,0,548.75
2196,0,549.0
2197,2,549.25
2198,1,549.5
2199,0,549.75
2200,1,550.0
2201,0,550.25
2202,1,550.5
2203,2,550.75
2204,0,551.0
2205,0,551.25
2206,0,551.5
2207,0,551.75
2208,0,552.0
2209,1,552.25
2210,2,552.5
2211,0,552.75
2212,0,553.0
2213,2,553.25
2214,1,553.5
2215,0,553.75
2216,0,554.0
2217,0,554.25
2218,1,554.5
2219,1,554.75
2220,0,555.0
2221,1,555.25
2222,2,555.5
2223,1,555.75
2224,0,556.0
2225,3,556.25
2226,0,556.5
2227,0,556.75
2228,0,557.0
2229,1,557.25
2230,1,557.5
2231,0,557.75
2232,1,558.0
2233,1,558.25
2234,0,558.5
2235,1,558.75
2236,0,559.0
2237,0,559.25
2238,0,559.5
2239,1,559.75
2240,0,560.0
2241,1,560.25
2242,1,560.5
2243,0,560.75
2244,0,561.0
2245,0,561.25
2246,1,561.5
2247,1,561.75
2248,0,562.0
2249,2,562.25
2250,0,562.5
2251,1,562.75
2252,0,563.0
2253,1,563.25
2254,0,563.5
2255,0,563.75
2256,0,564.0
2257,0,564.25
2258,0,564.5
2259,0,564.75
2260,0,565.0
2261,0,565.25
2262,0,565.5
2263,0,565.75
2264,1,566.0
2265,1,566.25
2266,0,566.5
2267,3,566.75
2268,0,567.0
2269,0,567.25
2270,1,567.5
2271,0,567.75
2272,0,568.0
2273,0,568.25
2274,2,568.5
2275,2,568.75
2276,1,569.0
2277,0,569.25
2278,1,569.5
2279,0,569.75
2280,1,570.0
2281,0,570.25
2282,2,570.5
2283,0,570.75
2284,1,571.0
2285,1,571.25
2286,0,571.5
2287,0,571.75
2288,2,572.0
2289,1,572.25
2290,0,572.5
2291,3,572.75
2292,1,573.0
2293,0,573.25
2294,0,573.5
2295,0,573.75
2296,1,574.0
2297,0,574.25
2298,0,574.5
2299,0,574.75
2300,0,575.0
2301,1,575.25
2302,0,575.5
2303,0,575.75
2304,0,576.0
2305,0,576.25
2306,0,576.5
2307,1,576.75
2308,0,577.0
2309,0,577.25
2310,1,577.5
2311,1,577.75
2312,0,578.0
2313,1,578.25
2314,0,578.5
2315,0,578.75
2316,2,579.0
2317,0,579.25
2318,0,579.5
2319,1,579.75
2320,0,580.0
2321,1,580.25
2322,3,580.5
2323,1,580.75
2324,0,581.0
2325,0,581.25
2326,1,581.5
2327,0,581.75
2328,2,582.0
2329,1,582.25
2330,0,582.5
2331,0,582.75
2332,2,583.0
2333,1,583.25
2334,0,583.5
2335,0,583.75
2336,0,584.0
2337,1,584.25
2338,0,584.5
2339,2,584.75
2340,1,585.0
2341,0,585.25
2342,2,585.5
2343,0,585.75
2344,0,586.0
2345,1,586.25
2346,1,586.5
2347,0,586.75
2348,0,587.0
2349,0,587.25
2350,0,587.5
2351,0,587.75
2352,0,588.0
2353,2,588.25
2354,0,588.5
2355,2,588.75
2356,2,589.0
2357,0,589.25
2358,3,589.5
2359,2,589.75
2360,0,590.0
2361,0,590.25
2362,0,590.5
2363,1,590.75
2364,0,591.0
2365,0,591.25
2366,1,591.5
2367,2,591.75
2368,0,592.0
2369,0,592.25
2370,0,592.5
2371,0,592.75
2372,1,593.0
2373,0,593.25
2374,0,593.5
2375,0,593.75
2376,0,594.0
2377,0,594.25
2378,0,594.5
2379,0,594.75
2380,0,595.0
2381,0,595.25
2382,0,595.5
2383,1,595.75
2384,1,596.0
2385,2,596.25
2386,1,596.5
2387,1,596.75
2388,0,597.0
2389,0,597.25
2390,0,597.5
2391,0,597.75
2392,1,598.0
2393,1,598.25
2394,1,598.5
2395,1,598.75
2396,0,599.0
2397,0,599.25
2398,0,599.5
2399,0,599.75
2400,0,600.0
2401,2,600.25
2402,0,600.5
2403,2,600.75
2404,2,601.0
2405,0,601.25
2406,0,601.5
2407,1,601.75
2408,1,602.0
2409,1,602.25
2410,1,602.5
2411,0,602.75
2412,1,603.0
2413,1,603.25
2414,0,603.5
2415,0,603.75
2416,0,604.0
2417,2,604.25
2418,1,604.5
2419,1,604.75
2420,0,605.0
2421,0,605.25
2422,2,605.5
2423,2,605.75
2424,1,606.0
2425,1,606.25
2426,1,606.5
2427,1,606.75
2428,2,607.0
2429,0,607.25
2430,0,607.5
2431,0,607.75
2432,1,608.0
2433,1,608.25
2434,0,608.5
2435,0,608.75
2436,0,609.0
2437,1,609.25
2438,0,609.5
2439,1,609.75
2440,0,610.0
2441,0,610.25
2442,0,610.5
2443,2,610.75
2444,1,611.0
2445,1,611.25
2446,0,611.5
2447,3,611.75
2448,2,612.0
2449,1,612.25
2450,0,612.5
2451,1,612.75
2452,2,613.0
2453,1,613.25
2454,0,613.5
2455,0,613.75
2456,1,614.0
2457,1,614.25
2458,0,614.5
2459,1,614.75
2460,1,615.0
2461,2,615.25
2462,2,615.5
2463,1,615.75
2464,2,616.0
2465,0,616.25
2466,0,616.5
2467,0,616.75
2468,0,617.0
2469,1,617.25
2470,1,617.5
2471,2,617.75
2472,1,618.0
2473,0,618.25
2474,0,618.5
2475,0,618.75
2476,0,619.0
2477,3,619.25
2478,0,619.5
2479,0,619.75
2480,0,620.0
2481,2,620.25
2482,0,620.5
2483,1,620.75
2484,1,621.0
2485,1,621.25
2486,0,621.5
2487,0,621.75
2488,0,622.0
2489,1,622.25
2490,3,622.5
2491,4,622.75
2492,0,623.0
2493,0,623.25
2494,0,623.5
2495,2,623.75
2496,0,624.0
2497,0,624.25
2498,0,624.5
2499,1,624.75
2500,1,625.0
2501,0,625.25
2502,0,625.5
2503,0,625.75
2504,1,626.0
2505,0,626.25
2506,1,626.5
2507,0,626.75
2508,2,627.0
2509,0,627.25
2510,0,627.5
2511,0,627.75
2512,1,628.0
2513,4,628.25
2514,1,628.5
2515,0,628.75
2516,2,629.0
2517,0,629.25
2518,1,629.5
2519,2,629.75
2520,0,630.0
2521,0,630.25
2522,1,630.5
2523,1,630.75
2524,0,631.0
2525,1,631.25
2526,1,631.5
2527,2,631.75
2528,2,632.0
2529,0,632.25
2530,0,632.5
2531,2,632.75
2532,1,633.0
2533,0,633.25
2534,0,633.5
2535,0,633.75
2536,1,634.0
2537,1,634.25
2538,0,634.5
2539,0,634.75
2540,0,635.0
2541,2,635.25
2542,1,635.5
2543,2,635.75
2544,0,636.0
2545,0,636.25
2546,1,636.5
2547,2,636.75
2548,1,637.0
2549,3,637.25
2550,1,637.5
2551,0,637.75
2552,0,638.0
2553,0,638.25
2554,1,638.5
2555,0,638.75
2556,0,639.0
2557,1,639.25
2558,0,639.5
2559,1,639.75
2560,1,640.0
2561,2,640.25
2562,1,640.5
2563,1,640.75
2564,1,641.0
2565,1,641.25
2566,1,641.5
2567,0,641.75
2568,1,642.0
2569,3,642.25
2570,0,642.5
2571,0,642.75
2572,3,643.0
2573,0,643.25
2574,0,643.5
2575,0,643.75
2576,2,644.0
2577,2,644.25
2578,1,644.5
2579,1,644.75
2580,1,645.0
2581,0,645.25
2582,2,645.5
2583,0,645.75
2584,1,646.0
2585,1,646.25
2586,0,646.5
2587,0,646.75
2588,0,647.0
2589,2,647.25
2590,0,647.5
2591,2,647.75
2592,2,648.0
2593,2,648.25
2594,2,648.5
2595,1,648.75
2596,2,649.0
2597,0,649.25
2598,0,649.5
2599,0,649.75
2600,3,650.0
2601,2,650.25
2602,0,650.5
2603,0,650.75
2604,1,651.0
2605,0,651.25
2606,0,651.5
2607,1,651.75
2608,1,652.0
2609,2,652.25
2610,0,652.5
2611,2,652.75
2612,0,653.0
2613,0,653.25
2614,1,653.5
2615,0,653.75
2616,1,654.0
2617,1,654.25
2618,2,654.5
2619,1,654.75
2620,1,655.0
2621,1,655.25
2622,0,655.5
2623,0,655.75
2624,1,656.0
2625,0,656.25
2626,0,656.5
2627,0,656.75
2628,1,657.0
2629,0,657.25
2630,0,657.5
2631,1,657.75
2632,2,658.0
2633,0,658.25
2634,2,658.5
2635,0,658.75
2636,2,659.0
2637,3,659.25
2638,1,659.5
2639,2,659.75
2640,1,660.0
2641,1,660.25
2642,0,660.5
2643,2,660.75
2644,0,661.0
2645,0,661.25
2646,0,661.5
2647,1,661.75
2648,1,662.0
2649,1,662.25
2650,1,662.5
2651,1,662.75
2652,0,663.0
2653,1,663.25
2654,1,663.5
2655,1,663.75
2656,0,664.0
2657,1,664.25
2658,0,664.5
2659,2,664.75
2660,1,665.0
2661,1,665.25
2662,1,665.5
2663,2,665.75
2664,0,666.0
2665,1,666.25
2666,2,666.5
2667,1,666.75
2668,1,667.0
2669,2,667.25
2670,3,667.5
2671,2,667.75
2672,2,668.0
2673,1,668.25
2674,2,668.5
2675,2,668.75
2676,3,669.0
2677,1,669.25
2678,1,669.5
2679,0,669.75
2680,0,670.0
2681,0,670.25
2682,3,670.5
2683,0,670.75
2684,0,671.0
2685,2,671.25
2686,0,671.5
2687,1,671.75
2688,2,672.0
2689,1,672.25
2690,2,672.5
2691,3,672.75
2692,1,673.0
2693,1,673.25
2694,1,673.5
2695,5,673.75
2696,0,674.0
2697,0,674.25
2698,2,674.5
2699,3,674.75
2700,0,675.0
2701,2,675.25
2702,0,675.5
2703,2,675.75
2704,0,676.0
2705,1,676.25
2706,1,676.5
2707,1,676.75
2708,1,677.0
2709,0,677.25
2710,1,677.5
2711,1,677.75
2712,2,678.0
2713,2,678.25
2714,0,678.5
2715,1,678.75
2716,0,679.0
2717,0,679.25
2718,3,679.5
2719,0,679.75
2720,0,680.0
2721,1,680.25
2722,2,680.5
2723,0,680.75
2724,1,681.0
2725,2,681.25
2726,2,681.5
2727,0,681.75
2728,2,682.0
2729,1,682.25
2730,1,682.5
2731,1,682.75
2732,5,683.0
2733,1,683.25
2734,0,683.5
2735,2,683.75
2736,1,684.0
2737,4,684.25
2738,0,684.5
2739,1,684.75
2740,3,685.0
2741,3,685.25
2742,2,685.5
2743,4,685.75
2744,3,686.0
2745,2,686.25
2746,1,686.5
2747,2,686.75
2748,3,687.0
2749,2,687.25
2750,2,687.5
2751,2,687.75
2752,2,688.0
2753,1,688.25
2754,0,688.5
2755,1,688.75
2756,3,689.0
2757,1,689.25
2758,2,689.5
2759,0,689.75
2760,2,690.0
2761,2,690.25
2762,0,690.5
2763,2,690.75
2764,0,691.0
2765,0,691.25
2766,1,691.5
2767,0,691.75
2768,2,692.0
2769,4,692.25
2770,4,692.5
2771,0,692.75
2772,2,693.0
2773,3,693.25
2774,2,693.5
2775,1,693.75
2776,2,694.0
2777,2,694.25
2778,0,694.5
2779,2,694.75
2780,2,695.0
2781,1,695.25
2782,4,695.5
2783,1,695.75
2784,0,696.0
2785,1,696.25
2786,3,696.5
2787,2,696.75
2788,4,697.0
2789,2,697.25
2790,3,697.5
2791,1,697.75
2792,1,698.0
2793,0,698.25
2794,3,698.5
2795,3,698.75
2796,2,699.0
2797,2,699.25
2798,8,699.5
2799,2,699.75
2800,3,700.0
2801,2,700.25
2802,2,700.5
2803,5,700.75
2804,2,701.0
2805,1,701.25
2806,3,701.5
2807,4,701.75
2808,1,702.0
2809,1,702.25
2810,4,702.5
2811,1,702.75
2812,2,703.0
2813,5,703.25
2814,2,703.5
2815,5,703.75
2816,4,704.0
2817,0,704.25
2818,4,704.5
2819,3,704.75
2820,1,705.0
2821,3,705.25
2822,4,705.5
2823,2,705.75
2824,3,706.0
2825,4,706.25
2826,2,706.5
2827,2,706.75
2828,5,707.0
2829,5,707.25
2830,3,707.5
2831,2,707.75
2832,2,708.0
2833,2,708.25
2834,3,708.5
2835,3,708.75
2836,2,709.0
2837,3,709.25
2838,2,709.5
2839,3,709.75
2840,3,710.0
2841,2,710.25
2842,2,710.5
2843,6,710.75
2844,1,711.0
2845,3,711.25
2846,5,711.5
2847,1,711.75
2848,4,712.0
2849,9,712.25
2850,0,712.5
2851,6,712.75
2852,3,713.0
2853,2,713.25
2854,7,713.5
2855,5,713.75
2856,4,714.0
2857,7,714.25
2858,2,714.5
2859,4,714.75
2860,5,715.0
2861,8,715.25
2862,3,715.5
2863,8,715.75
2864,7,716.0
2865,2,716.25
2866,5,716.5
2867,4,716.75
2868,4,717.0
2869,8,717.25
2870,12,717.5
2871,4,717.75
2872,5,718.0
2873,7,718.25
2874,3,718.5
2875,6,718.75
2876,1,719.0
2877,2,719.25
2878,1,719.5
2879,6,719.75
2880,12,720.0
2881,7,720.25
2882,4,720.5
2883,2,720.75
2884,7,721.0
2885,6,721.25
2886,8,721.5
2887,5,721.75
2888,5,722.0
2889,13,722.25
2890,4,722.5
2891,4,722.75
2892,7,723.0
2893,6,723.25
2894,8,723.5
2895,3,723.75
2896,7,724.0
2897,8,724.25
2898,7,724.5
2899,7,724.75
2900,7,725.0
2901,6,725.25
2902,8,725.5
2903,9,725.75
2904,6,726.0
2905,11,726.25
2906,13,726.5
2907,10,726.75
2908,15,727.0
2909,12,727.25
2910,5,727.5
2911,7,727.75
2912,13,728.0
2913,10,728.25
2914,8,728.5
2915,3,728.75
2916,12,729.0
2917,6,729.25
2918,13,729.5
2919,7,729.75
2920,7,730.0
2921,9,730.25
2922,15,730.5
2923,10,730.75
2924,19,731.0
2925,7,731.25
2926,11,731.5
2927,10,731.75
2928,13,732.0
2929,13,732.25
2930,8,732.5
2931,14,732.75
2932,18,733.0
2933,15,733.25
2934,14,733.5
2935,15,733.75
2936,13,734.0
2937,12,734.25
2938,13,734.5
2939,16,734.75
2940,14,735.0
2941,17,735.25
2942,17,735.5
2943,21,735.75
2944,16,736.0
2945,12,736.25
2946,16,736.5
2947,10,736.75
2948,11,737.0
2949,20,737.25
2950,16,737.5
2951,17,737.75
2952,15,738.0
2953,18,738.25
2954,20,738.5
2955,16,738.75
2956,13,739.0
2957,14,739.25
2958,15,739.5
2959,14,739.75
2960,15,740.0
2961,22,740.25
2962,13,740.5
2963,18,740.75
2964,26,741.0
2965,19,741.25
2966,20,741.5
2967,30,741.75
2968,17,742.0
2969,15,742.25
2970,24,742.5
2971,24,742.75
2972,26,743.0
2973,21,743.25
2974,18,743.5
2975,16,743.75
2976,27,744.0
2977,24,744.25
2978,9,744.5
2979,28,744.75
2980,25,745.0
2981,27,745.25
2982,16,745.5
2983,21,745.75
2984,19,746.0
2985,21,746.25
2986,24,746.5
2987,19,746.75
2988,20,747.0
2989,27,747.25
2990,16,747.5
2991,23,747.75
2992,20,748.0
2993,25,748.25
2994,30,748.5
2995,31,748.75
2996,29,749.0
2997,25,749.25
2998,22,749.5
2999,36,749.75
3000,24,750.0
3001,28,750.25
3002,32,750.5
3003,29,750.75
3004,23,751.0
3005,22,751.25
3006,30,751.5
3007,33,751.75
3008,38,752.0
3009,26,752.25
3010,22,752.5
3011,25,752.75
3012,40,753.0
3013,22,753.25
3014,34,753.5
3015,31,753.75
3016,26,754.0
3017,42,754.25
3018,33,754.5
3019,24,754.75
3020,42,755.0
3021,27,755.25
3022,34,755.5
3023,35,755.75
3024,30,756.0
3025,37,756.25
3026,25,756.5
3027,28,756.75
3028,31,757.0
3029,35,757.25
3030,47,757.5
3031,34,757.75
3032,22,758.0
3033,38,758.25
3034,39,758.5
3035,42,758.75
3036,35,759.0
3037,24,759.25
3038,34,759.5
3039,55,759.75
3040,33,760.0
3041,32,760.25
3042,42,760.5
3043,42,760.75
3044,35,761.0
3045,40,761.25
3046,37,761.5
3047,30,761.75
3048,39,762.0
3049,51,762.25
3050,37,762.5
3051,59,762.75
3052,47,763.0
3053,44,763.25
3054,36,763.5
3055,43,763.75
3056,32,764.0
3057,39,764.25
3058,45,764.5
3059,37,764.75
3060,49,765.0
3061,46,765.25
3062,43,765.5
3063,33,765.75
3064,40,766.0
3065,34,766.25
3066,42,766.5
3067,44,766.75
3068,45,767.0
3069,39,767.25
3070,45,767.5
3071,46,767.75
3072,52,768.0
3073,45,768.25
3074,36,768.5
3075,43,768.75
3076,43,769.0
3077,36,769.25
3078,36,769.5
3079,43,769.75
3080,46,770.0
3081,43,770.25
3082,41,770.5
3083,45,770.75
3084,51,771.0
3085,32,771.25
3086,43,771.5
3087,45,771.75
3088,42,772.0
3089,49,772.25
3090,45,772.5
3091,34,772.75
3092,33,773.0
3093,44,773.25
3094,41,773.5
3095,39,773.75
3096,34,774.0
3097,42,774.25
3098,56,774.5
3099,45,774.75
3100,48,775.0
3101,37,775.25
3102,38,775.5
3103,39,775.75
3104,31,776.0
3105,37,776.25
3106,34,776.5
3107,42,776.75
3108,33,777.0
3109,37,777.25
3110,53,777.5
3111,35,777.75
3112,47,778.0
3113,39,778.25
3114,36,778.5
3115,33,778.75
3116,46,779.0
3117,43,779.25
3118,41,779.5
3119,44,779.75
3120,33,780.0
3121,31,780.25
3122,43,780.5
3123,44,780.75
3124,38,781.0
3125,39,781.25
3126,38,781.5
3127,31,781.75
3128,36,782.0
3129,43,782.25
3130,37,782.5
3131,36,782.75
3132,46,783.0
3133,35,783.25
3134,40,783.5
3135,33,783.75
3136,29,784.0
3137,30,784.25
3138,34,784.5
3139,38,784.75
3140,41,785.0
3141,37,785.25
3142,32,785.5
3143,36,785.75
3144,28,786.0
3145,33,786.25
3146,30,786.5
3147,37,786.75
3148,24,787.0
3149,38,787.25
3150,26,787.5
3151,33,787.75
3152,34,788.0
3153,33,788.25
3154,24,788.5
3155,30,788.75
3156,30,789.0
3157,39,789.25
3158,33,789.5
3159,33,789.75
3160,35,790.0
3161,35,790.25
3162,29,790.5
3163,28,790.75
3164,23,791.0
3165,34,791.25
3166,25,791.5
3167,29,791.75
3168,23,792.0
3169,29,792.25
3170,30,792.5
3171,16,792.75
3172,32,793.0
3173,35,793.25
3174,14,793.5
3175,20,793.75
3176,19,794.0
3177,16,794.25
3178,22,794.5
3179,28,794.75
3180,19,795.0
3181,23,795.25
3182,20,795.5
3183,23,795.75
3184,21,796.0
3185,19,796.25
3186,14,796.5
3187,17,796.75
3188,16,797.0
3189,20,797.25
3190,14,797.5
3191,17,797.75
3192,19,798.0
3193,12,798.25
3194,16,798.5
3195,15,798.75
3196,16,799.0
3197,20,799.25
3198,17,799.5
3199,12,799.75
3200,17,800.0
3201,21,800.25
3202,18,800.5
3203,12,800.75
3204,16,801.0
3205,20,801.25
3206,16,801.5
3207,15,801.75
3208,16,802.0
3209,8,802.25
3210,14,802.5
3211,14,802.75
3212,10,803.0
3213,7,803.25
3214,12,803.5
3215,11,803.75
3216,14,804.0
3217,14,804.25
